,date,text,is_road_closure
60217,2018-09-16 18:49:23,and the downpour continue in wilmington pic twitter com dsp2r9oooi,0
60218,2018-09-16 18:46:37,just witnessed police escorting numerous bus on college ave in wilmington pic twitter com 81kyaulsvp,0
60219,2018-09-16 18:44:32,the parking lot and street are flooded,1
60220,2018-09-16 18:44:02,wilmington new centre dr,0
60221,2018-09-16 18:43:39,wilmington new centre dr,0
60222,2018-09-16 17:59:50,a street ha turned into a river pic twitter com fo9mzxyo0m,0
60223,2018-09-16 17:57:19,miami happened last year,0
60224,2018-09-16 17:57:10,national guard flying above wilmington pic twitter com bslbpnkpfd,0
60225,2018-09-16 16:45:44,be prepared to wait 2 hr to get into the ht pic twitter com zjoexjyj2b,0
60226,2018-09-16 16:28:35,harris teeter opened up today in wilmington but be prepared to wait in line pic twitter com pph1sifqdt,0
60227,2018-09-16 15:23:15,just 3 of the many duke energy truck at our hotel pic twitter com kjio22mb6z,0
60228,2018-09-16 06:00:11,well it took about a hour and half to get to our hotel from downtown wilmington but a we were unloading around a dozen duke energy worker were checking in and i guess a bunch checked in earlier help is arriving #wilmingtonnc,0
60229,2018-09-16 03:24:26,i should have put this a bbq taco burger or seafood,0
60230,2018-09-16 02:21:16,that is pretty exact,0
60231,2018-09-16 01:58:13,so and i have had no power since wednesday night no hot lunch or dinner occasional hot breakfast of just egg my gf asked me what i want when i get back here are the option i am trying to choose from help a guy out,0
60232,2018-09-15 20:38:53,this sign speaks how i and everyone in wilmington feel pic twitter com wvj3to0dop,0
60233,2018-09-15 20:37:47,tree and power line down throughout many neighborhood pic twitter com gjb0a8vfd7,0
60234,2018-09-15 02:28:46,one of the many dog staying at our hotel he wa wanting to jump in our car to go home but not a fan of picture pic twitter com 4fwfq0hg1k,0
60235,2018-09-14 22:26:45,a mist from water blowing around and small white cap in this waterway pic twitter com 0z2a1nojkg,0
60236,2018-09-14 21:26:41,haha and i both have lost hat today,0
60237,2018-09-14 17:30:13,always good to see you buddy http twitter com logansherrillt v status 1040652904154181632,0
60238,2018-09-14 16:21:46,tune to at 1230 for report on #huricaneflorence pic twitter com i9x2xccrcm,0
60239,2018-09-14 16:17:34,if you were watching ken s live at 1130 here is pic how we pulled it off i wa behind the wheel and ken would point or follow the car when i moved it to discus what he saw pic twitter com d3zdxyzd6v,0
60240,2018-09-14 16:03:03,water coming up fast pic twitter com aqeyje8qzl,0
60241,2018-09-14 15:01:21,actually like the 5th location i went to,0
60242,2018-09-14 14:36:02,starting to see some that storm surge pic twitter com lbjt8rzqqn,0
60243,2018-09-14 14:22:42,half of the gas station is ripped off pic twitter com hgegma8rr8,0
60244,2018-09-14 13:52:13,some of the damage we are seeing around wilmington pic twitter com dufkjfkgrj,0
60245,2018-09-14 04:14:30,wind gust very strong outside our hotel pic twitter com 0kicfrihag,0
60246,2018-09-14 01:30:08,wind have really started to pick up in wilmington this wa one of the smaller gust pic twitter com mlcqbnmd6o,0
60247,2018-09-14 00:55:13,rain and wind is starting to pick up in the nighttime in wilmington pic twitter com ecxuuovfh4,0
60248,2018-09-13 20:54:52,my gf is wanting me to find anderson and get vid of him saying hi,0
60249,2018-09-13 19:56:45,outer band hitting wilmington pic twitter com mwcydakqwy,0
60250,2018-09-13 19:23:38,a #hurricanefflorence barrel down on wilmington this guy is out here catching flounder pic twitter com iovfmpiamy,0
60251,2018-09-13 18:43:13,florence ha arrived in wilmington pic twitter com w0axp7gjdz,0
60252,2018-09-13 17:13:15,well the sun ha been poking through for the moment everything is calm for now in wilmington pic twitter com uuyds8jkz8,0
60253,2018-09-13 15:33:08,cloud are starting to build in wrightsville beach pic twitter com p344jkajch,0
60254,2018-09-13 13:33:36,a lady staying at the shelter tell me that people are starting to leave due the storm now being a cat 2 this is highly not recommended pic twitter com sfs8cwkinw,0
60255,2018-09-13 13:12:40,kathleen is staying at a shelter with her two dog in wilmington while her husband of 1 yr ha to stay home due to illness pic twitter com gdwmalhecu,0
60256,2018-09-12 22:43:58,one last pic of our car at kure beach before we have to leave pic twitter com 4aapajyock,0
60257,2018-09-12 20:39:13,turned to to see this beautiful shot of kure pier live at 5 and then stay for report on florence from and on pic twitter com fwtptuz0em,0
60258,2018-09-12 20:31:29,we have pic twitter com p6kzdokzfa,0
60259,2018-09-12 20:30:25,money to buy new shock,0
60260,2018-09-12 20:29:23,the struggle is real with this http twitter com joneelewistv s tatu 1039546156924264450,0
60261,2018-09-12 19:39:12,look like we are the water utility,0
60262,2018-09-12 18:24:14,more message on board at carolina beach and kure beach pic twitter com vq6frhgnje,0
60263,2018-09-12 18:06:36,prop to the a the only place open for food on carolina beach pic twitter com tflii5mhuc,0
60264,2018-09-12 16:25:19,downtown business in wilmington are starting to or already boarded up pic twitter com jdtkc0cvmj,0
60265,2018-09-12 15:00:14,a family and friend board up this restaurant they do it with a heavy heart a tomorrow is the 1yr anniversary of the owner passing away they say they will ride out the storm together knowing he will be with them pic twitter com wgzzy6ewax,0
60266,2018-09-12 14:20:07,everyone ha to be off wrightsville beach by 8pm tonight spoke to this family who have lived at their home for 3 yr and on the beach for 20 the father is expecting his whole garage to be flooded pic twitter com covz0einw0,1
60267,2018-09-11 21:20:27,we are live from wilmington on #hurricaneflorence with at 530 on and at 6 on #telemundocharlotte pic twitter com w1bklgbivy,0
60268,2018-09-11 18:04:04,the name of the game in wrightsville beach is get your boat out of the water before hurricane florence arrives pic twitter com lmjgzfmwu5,0
60269,2018-09-11 16:05:31,74 westbound out of wilmington filled with car evacuating ahead of #florence pic twitter com i6t47utnlh,0
60270,2018-09-11 13:27:36,all packed pic twitter com ykjkksnzbd,0
60271,2018-09-11 10:47:02,daniel over at telemundo ha had a box since last week at his desk,0
60272,2018-09-11 10:46:18,the athletic pay more pic twitter com i5yhqkfksn,0
60273,2018-09-10 20:29:24,i am leaving for wilmington tomorrow,0
60274,2018-09-10 01:49:36,thank you raider all of chicago #dabears,0
